Time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(BIOUTA),I(BIOUTB),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(R1),I(R2),I(R3),I(R5),I(Ra),I(Rb),I(Rf),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(xu1:1),Ix(xu1:2),Ix(xu1:3),Ix(xu1:4),Ix(xu1:5),Ix(xu1:6),Ix(xu2:1),Ix(xu2:2),Ix(xu2:3),Ix(xu2:4),Ix(xu2:5),Ix(xu2:6),Ix(xu3:1),Ix(xu3:2),Ix(xu3:3),Ix(xu3:4),Ix(xu3:5),Ix(xu3:6)
1.3970588374996124e-07,-5.1311454e-06,4.919842e-05,-0.9952777,-0.0014507157,-2.5,2.5,2.5,-0.008599574,-0.0028008355,2.5,-15.183333,13.089229,18.0,-18.0,0.003993835,6.1652318e-06,-1.5432772e-06,1.0232646e-06,0.00010530045,-0.009034686,-3.5074484e-07,2.3256014e-07,-0.0014083333,-0.0015183333,-0.0039970786,-6.0237517e-06,0.006577854,-9.6437125e-06,0.006237061,0.594965,-3.4207637e-11,3.2798947e-10,-0.6428857,-0.033952035,-0.012574044,-0.0020034483,9.6437125e-06,-0.00023549232,0.6428857,-0.032543696,-0.610342,0.00011,-1.1297045e-06,-1.3496648e-06,0.0010000041,-0.011574054,0.010574932,0.0,-1.2479177e-06,-1.1146727e-06,0.0010034442,-0.00099999,-3.619961e-06,0.0
1.4029411904996108e-07,-4.6394664e-05,7.6557284e-05,-0.995555,-0.0011874478,-2.5,2.5,2.5,-0.008276052,-0.0025340847,2.5,-15.183333,13.113115,18.0,-18.0,0.0039947815,5.2186565e-06,-1.5432338e-06,1.0231784e-06,0.00010299805,-0.008832566,-3.5073495e-07,2.3254054e-07,-0.0014083333,-0.0015183333,-0.0039980263,-5.0763256e-06,0.0065818597,-9.618834e-06,0.006248282,0.59605074,-3.0929775e-10,5.103819e-10,-0.6437782,-0.033952035,-0.012579075,-0.0020044039,9.618834e-06,-0.0002305797,0.6437782,-0.032543696,-0.61123455,0.00011,-1.1285275e-06,-1.3508408e-06,0.0010000041,-0.011579065,0.010579886,0.0,-1.2486955e-06,-1.1138983e-06,0.0010043996,-0.0010000096,-4.542509e-06,0.0
1.4088235434996092e-07,-8.7656204e-05,0.0001039133,-0.99581265,-0.000943805,-2.5,2.5,2.5,-0.007972056,-0.0022869557,2.5,-15.183333,13.136461,18.0,-18.0,0.003995649,4.350832e-06,-1.5431297e-06,1.0230515e-06,0.00010069158,-0.008630099,-3.507113e-07,2.3251171e-07,-0.0014083333,-0.0015183333,-0.0039988956,-4.207704e-06,0.006585604,-9.593934e-06,0.006259254,0.5971119,-5.843747e-10,6.9275535e-10,-0.64464563,-0.033952035,-0.012583736,-0.0020052514,9.593934e-06,-0.00022565837,0.6446456,-0.032543696,-0.6121019,0.00011,-1.1273534e-06,-1.352011e-06,0.0010000041,-0.011583736,0.0105845,0.0,-1.2494713e-06,-1.1131276e-06,0.0010052471,-0.0009999999,-5.38623e-06,0.0
1.4147058964996075e-07,-0.00012891415,0.00013126538,-0.9960507,-0.0007197968,-2.5,2.5,2.5,-0.0076875985,-0.0020594583,2.5,-15.183333,13.1592655,18.0,-18.0,0.0039964383,3.5617927e-06,-1.542965e-06,1.0228841e-06,9.838113e-05,-0.008427289,-3.5067387e-07,2.3247367e-07,-0.0014083333,-0.0015183333,-0.003999686,-3.4179204e-06,0.006589087,-9.569011e-06,0.006269978,0.5981484,-8.594277e-10,8.7510255e-10,-0.6454877,-0.033952035,-0.012588073,-0.0020060344,9.569011e-06,-0.00022072851,0.6454877,-0.032543696,-0.61294407,0.00011,-1.126182e-06,-1.3531758e-06,0.0010000041,-0.011588068,0.0105887735,0.0,-1.2502452e-06,-1.1123607e-06,0.0010060301,-0.0010000047,-6.1510905e-06,0.0
1.420588249499606e-07,-0.0001701669,0.00015861244,-0.9962691,-0.0005154322,-2.5,2.5,2.5,-0.0074226907,-0.0018516016,2.5,-15.183333,13.181527,18.0,-18.0,0.0039971485,2.851569e-06,-1.5427395e-06,1.0226763e-06,9.6066804e-05,-0.008224148,-3.5062263e-07,2.3242643e-07,-0.0014083333,-0.0015183333,-0.0040003974,-2.7070066e-06,0.006592309,-9.544068e-06,0.006280452,0.5991603,-1.134446e-09,1.0574163e-09,-0.64630467,-0.033952035,-0.012592061,-0.0020067312,9.544068e-06,-0.00021579035,0.64630467,-0.032543696,-0.61376095,0.00011,-1.1250136e-06,-1.3543349e-06,0.0010000041,-0.011592059,0.0105927065,0.0,-1.2510171e-06,-1.1115976e-06,0.0010067272,-0.0010000024,-6.8370614e-06,0.0
1.4264706024996043e-07,-0.00021141279,0.00018595341,-0.9964678,-0.00033071908,-2.5,2.5,2.5,-0.007177343,-0.0016633938,2.5,-15.183333,13.203244,18.0,-18.0,0.00399778,2.2201893e-06,-1.5424531e-06,1.0224283e-06,9.374868e-05,-0.008020682,-3.505575e-07,2.3237006e-07,-0.0014083333,-0.0015183333,-0.0040010298,-2.0749899e-06,0.00659527,-9.519104e-06,0.006290677,0.6001475,-1.4094186e-09,1.2396895e-09,-0.6470963,-0.033952035,-0.012595713,-0.002007353,9.519104e-06,-0.00021084405,0.6470963,-0.032543696,-0.61455256,0.00011,-1.1238482e-06,-1.3554882e-06,0.0010000041,-0.01159571,0.0105963,0.0,-1.251787e-06,-1.1108384e-06,0.0010073489,-0.0010000035,-7.444115e-06,0.0
1.4323529554996026e-07,-0.0002526502,0.00021328722,-0.9966469,-0.00016566477,-2.5,2.5,2.5,-0.006951565,-0.001494842,2.5,-15.183333,13.224418,18.0,-18.0,0.003998332,1.6676787e-06,-1.5421057e-06,1.0221399e-06,9.142685e-05,-0.0078169,-3.5047856e-07,2.3230453e-07,-0.0014083333,-0.0015183333,-0.0040015834,-1.5218955e-06,0.0065979687,-9.494123e-06,0.006300652,0.6011099,-1.6843347e-09,1.4219148e-09,-0.64786255,-0.033952035,-0.012599023,-0.002007894,9.494123e-06,-0.00020588981,0.64786255,-0.032543696,-0.6153189,0.00011,-1.1226857e-06,-1.3566357e-06,0.0010000041,-0.01159902,0.010599552,0.0,-1.2525549e-06,-1.1100831e-06,0.0010078897,-0.001000003,-7.972228e-06,0.0
1.438235308499601e-07,-0.0002938775,0.00024061276,-0.99680626,-2.0275726e-05,-2.5,2.5,2.5,-0.0067453654,-0.001345953,2.5,-15.183333,13.245046,18.0,-18.0,0.003998806,1.1940588e-06,-1.5416971e-06,1.0218115e-06,8.910142e-05,-0.0076128077,-3.503857e-07,2.322299e-07,-0.0014083333,-0.0015183333,-0.004002058,-1.047745e-06,0.006600406,-9.469123e-06,0.006310377,0.6020475,-1.9591835e-09,1.6040851e-09,-0.6486035,-0.033952035,-0.012601993,-0.0020083569,9.469123e-06,-0.00020092784,0.6486035,-0.032543696,-0.61605984,0.00011,-1.1215263e-06,-1.3577774e-06,0.0010000041,-0.01160199,0.010602464,0.0,-1.2533206e-06,-1.1093316e-06,0.0010083526,-0.0010000032,-8.421379e-06,0.0
1.4441176614995994e-07,-0.00033509306,0.00026792902,-0.996946,0.00010544234,-2.5,2.5,2.5,-0.0065587526,-0.0012167327,2.5,-15.183333,13.265127,18.0,-18.0,0.0039992006,7.993483e-07,-1.5412273e-06,1.0214432e-06,8.6772474e-05,-0.007408416,-3.5027892e-07,2.3214616e-07,-0.0014083333,-0.0015183333,-0.0040024533,-6.525569e-07,0.0066025816,-9.4441075e-06,0.0063198507,0.60296035,-2.233954e-09,1.7861934e-09,-0.64931905,-0.033952035,-0.012604622,-0.0020087403,9.4441075e-06,-0.00019595833,0.64931905,-0.032543696,-0.6167754,0.00011,-1.1203701e-06,-1.3589132e-06,0.0010000041,-0.011604619,0.010605034,0.0,-1.2540844e-06,-1.1085841e-06,0.0010087361,-0.0010000031,-8.7915505e-06,0.0
1.4500000144995978e-07,-0.00037629527,0.00029523487,-0.99706596,0.0002114845,-2.5,2.5,2.5,-0.0063917334,-0.001107186,2.5,-15.183333,13.284662,18.0,-18.0,0.0039995164,4.835628e-07,-1.5406962e-06,1.0210348e-06,8.44401e-05,-0.0072037317,-3.5015822e-07,2.3205337e-07,-0.0014083333,-0.0015183333,-0.00400277,-3.3634686e-07,0.006604495,-9.419075e-06,0.0063290736,0.6038483,-2.508635e-09,1.9682325e-09,-0.6500092,-0.033952035,-0.01260691,-0.0020090449,9.419075e-06,-0.00019098147,0.6500092,-0.032543696,-0.61746556,0.00011,-1.1192171e-06,-1.360043e-06,0.0010000041,-0.011606907,0.010607265,0.0,-1.254846e-06,-1.1078404e-06,0.0010090407,-0.0010000031,-9.082728e-06,0.0
1.455882367499596e-07,-0.00041748243,0.00032252926,-0.99716634,0.0002978466,-2.5,2.5,2.5,-0.006244315,-0.0010173173,2.5,-15.183333,13.30365,18.0,-18.0,0.0039997534,2.4671482e-07,-1.5401037e-06,1.0205866e-06,8.210439e-05,-0.0069987634,-3.5002356e-07,2.319515e-07,-0.0014083333,-0.0015183333,-0.0040030074,-9.912724e-08,0.0066061467,-9.394028e-06,0.006338045,0.60471135,-2.783216e-09,2.1501951e-09,-0.6506739,-0.033952035,-0.012608857,-0.0020092705,9.394028e-06,-0.00018599746,0.6506739,-0.032543696,-0.61813027,0.00011,-1.1180673e-06,-1.3611668e-06,0.0010000041,-0.011608854,0.010609154,0.0,-1.2556054e-06,-1.1071007e-06,0.0010092664,-0.0010000031,-9.2949e-06,0.0
1.4617647204995945e-07,-0.00045865294,0.00034981116,-0.9972469,0.0003645252,-2.5,2.5,2.5,-0.006116503,-0.00094713015,2.5,-15.183333,13.322088,18.0,-18.0,0.0039999112,8.881364e-08,-1.5394497e-06,1.0200987e-06,7.976544e-05,-0.006793518,-3.4987494e-07,2.318406e-07,-0.0014083333,-0.0015183333,-0.0040031658,5.9092663e-08,0.006607536,-9.368967e-06,0.0063467645,0.6055495,-3.057686e-09,2.3320743e-09,-0.6513132,-0.033952035,-0.012610463,-0.0020094172,9.368967e-06,-0.0001810065,0.6513132,-0.032543696,-0.6187695,0.00011,-1.1169207e-06,-1.3622845e-06,0.0010000041,-0.0116104605,0.010610702,0.0,-1.2563628e-06,-1.1063651e-06,0.0010094129,-0.0010000031,-9.4280595e-06,0.0
1.4676470734995929e-07,-0.00049980514,0.00037707947,-0.9973079,0.00041151783,-2.5,2.5,2.5,-0.006008302,-0.00089662726,2.5,-15.183333,13.339978,18.0,-18.0,0.00399999,9.86555e-09,-1.5387343e-06,1.019571e-06,7.742334e-05,-0.006588005,-3.4971234e-07,2.3172068e-07,-0.0014083333,-0.0015183333,-0.0040032454,1.3830665e-07,0.006608664,-9.343893e-06,0.0063552316,0.60636264,-3.3320342e-09,2.5138631e-09,-0.651927,-0.033952035,-0.012611728,-0.0020094847,9.343893e-06,-0.00017600879,0.6513132,-0.032543696,-0.61938334,0.00011,-1.1157774e-06,-1.3633961e-06,0.0010000041,-0.011611725,0.010611909,0.0,-1.2571179e-06,-1.1056334e-06,0.0010094806,-0.0010000031,-9.4822e-06,0.0
1.4735294264995912e-07,-0.00054093736,0.00040433314,-0.99734914,0.00043882252,-2.5,2.5,2.5,-0.005919717,-0.00086581055,2.5,-15.183333,13.357318,18.0,-18.0,0.00399999,9.873643e-09,-1.5379574e-06,1.0190037e-06,7.5078184e-05,-0.006382232,-3.4953578e-07,2.3159174e-07,-0.0014083333,-0.0015183333,-0.004003246,1.3851162e-07,0.0066095293,-9.318808e-06,0.006363447,0.60715085,-3.606249e-09,2.6955542e-09,-0.65251523,-0.033952035,-0.012612652,-0.0020094733,9.318808e-06,-0.00017100452,0.651927,-0.032543696,-0.6199716,0.00011,-1.1146375e-06,-1.3645016e-06,0.0010000041,-0.011612649,0.010612775,0.0,-1.2578707e-06,-1.1049057e-06,0.001009469,-0.0010000031,-9.45732e-06,0.0
1.4794117794995896e-07,-0.00058204803,0.0004315711,-0.99737066,0.0004464383,-2.5,2.5,2.5,-0.0058507505,-0.0008546813,2.5,-15.183333,13.374107,18.0,-18.0,0.0039999112,8.883792e-08,-1.537119e-06,1.0183966e-06,7.2730065e-05,-0.0061762067,-3.4934524e-07,2.3145377e-07,-0.0014083333,-0.0015183333,-0.004003167,5.970757e-08,0.0066101328,-9.293712e-06,0.0063714087,0.607914,-3.88032e-09,2.8771407e-09,-0.653078,-0.033952035,-0.012613235,-0.0020093827,9.293712e-06,-0.00016599389,0.6525153,-0.032543696,-0.6205343,0.00011,-1.1135011e-06,-1.3656008e-06,0.0010000041,-0.011613232,0.0106133,0.0,-1.2586214e-06,-1.104182e-06,0.0010093786,-0.0010000031,-9.353419e-06,0.0
1.485294132499588e-07,-0.0006231354,0.00045879232,-0.9973725,0.0004343648,-2.5,2.5,2.5,-0.005801406,-0.0008632399,2.5,-15.183333,13.390346,18.0,-18.0,0.0039997534,2.4675526e-07,-1.5362192e-06,1.0177499e-06,7.037907e-05,-0.005969938,-3.4914072e-07,2.313068e-07,-0.0014083333,-0.0015183333,-0.0040030093,-9.810241e-08,0.006610474,-9.268605e-06,0.0063791177,0.60865206,-4.154236e-09,3.0586154e-09,-0.6536152,-0.033952035,-0.012613476,-0.0020092132,9.268605e-06,-0.00016097708,0.653078,-0.032543696,-0.6210715,0.00011,-1.1123681e-06,-1.3666938e-06,0.0010000041,-0.011613473,0.010613483,0.0,-1.2593697e-06,-1.1034625e-06,0.0010092091,-0.0010000031,-9.170502e-06,0.0
1.4911764854995863e-07,-0.00066419796,0.0004859957,-0.9973546,0.0004026026,-2.5,2.5,2.5,-0.0057716854,-0.000891486,2.5,-15.183333,13.406033,18.0,-18.0,0.0039995164,4.836195e-07,-1.535258e-06,1.0170636e-06,6.802531e-05,-0.0057634334,-3.4892227e-07,2.3115082e-07,-0.0014083333,-0.0015183333,-0.0040027727,-3.3491213e-07,0.006610553,-9.24349e-06,0.0063865734,0.6093651,-4.4279864e-09,3.2399714e-09,-0.6541268,-0.033952035,-0.012613377,-0.0020089648,9.24349e-06,-0.00015595432,0.6536152,-0.032543696,-0.6215831,0.00011,-1.1112385e-06,-1.3677806e-06,0.0010000041,-0.011613374,0.010613326,0.0,-1.2601158e-06,-1.1027471e-06,0.0010089607,-0.0010000031,-8.908578e-06,0.0
1.4970588384995847e-07,-0.00070523395,0.0005131802,-0.997317,0.00035115285,-2.5,2.5,2.5,-0.0057615894,-0.0009394185,2.5,-15.183333,13.421166,18.0,-18.0,0.0039992006,7.994211e-07,-1.5342355e-06,1.0163376e-06,6.566885e-05,-0.005556701,-3.486899e-07,2.3098583e-07,-0.0014083333,-0.0015183333,-0.004002457,-6.5071225e-07,0.00661037,-9.218366e-06,0.006393775,0.610053,-4.7015596e-09,3.4212015e-09,-0.65461284,-0.033952035,-0.012612936,-0.0020086372,9.218366e-06,-0.0001509258,0.6541268,-0.032543696,-0.6220691,0.00011,-1.1101125e-06,-1.3688609e-06,0.0010000041,-0.011612933,0.010612827,0.0,-1.2608594e-06,-1.1020358e-06,0.0010086332,-0.0010000031,-8.567655e-06,0.0
1.502941191499583e-07,-0.0007462418,0.0005403448,-0.9972598,0.00028001767,-2.5,2.5,2.5,-0.0057711187,-0.0010070355,2.5,-15.183333,13.435747,18.0,-18.0,0.003998806,1.1941478e-06,-1.5331518e-06,1.015572e-06,6.33098e-05,-0.0053497492,-3.484436e-07,2.308118e-07,-0.0014083333,-0.0015183333,-0.004002062,-1.0454904e-06,0.006609924,-9.193237e-06,0.006400723,0.61071575,-4.9749453e-09,3.6022985e-09,-0.6550732,-0.033952035,-0.012612154,-0.0020082307,9.193237e-06,-0.0001458917,0.65461284,-0.032543696,-0.62252957,0.00011,-1.1089901e-06,-1.3699349e-06,0.0010000041,-0.011612151,0.010611987,0.0,-1.2616008e-06,-1.1013287e-06,0.0010082267,-0.0010000031,-8.1477465e-06,0.0
1.5088235444995814e-07,-0.00078721985,0.0005674884,-0.9971828,0.00018919978,-2.5,2.5,2.5,-0.0058002733,-0.0010943343,2.5,-15.183333,13.449774,18.0,-18.0,0.003998332,1.667784e-06,-1.532007e-06,1.0147666e-06,6.0948256e-05,-0.005142587,-3.481834e-07,2.3062877e-07,-0.0014083333,-0.0015183333,-0.0040015886,-1.5192312e-06,0.006609217,-9.1681e-06,0.0064074164,0.61135334,-5.2481326e-09,3.7832555e-09,-0.655508,-0.033952035,-0.012611031,-0.0020077452,9.1681e-06,-0.00014085222,0.6550732,-0.032543696,-0.6229643,0.00011,-1.1078714e-06,-1.3710024e-06,0.0010000041,-0.011611028,0.010610806,0.0,-1.2623398e-06,-1.1006258e-06,0.0010077412,-0.0010000031,-7.6488695e-06,0.0
1.5147058974995798e-07,-0.0008281665,0.0005946098,-0.9970861,7.870281e-05,-2.5,2.5,2.5,-0.0058490513,-0.0012013115,2.5,-15.183333,13.463247,18.0,-18.0,0.00399778,2.2203108e-06,-1.5308011e-06,1.0139214e-06,5.8584304e-05,-0.004935221,-3.4790935e-07,2.3043668e-07,-0.0014083333,-0.0015183333,-0.004001036,-2.0719158e-06,0.0066082473,-9.142959e-06,0.006413855,0.6119658,-5.5211102e-09,3.9640655e-09,-0.6559171,-0.033952035,-0.012609567,-0.0020071808,9.142959e-06,-0.0001358076,0.655508,-0.032543696,-0.62337345,0.00011,-1.1067563e-06,-1.3720636e-06,0.0010000041,-0.011609564,0.010609283,0.0,-1.2630762e-06,-1.0999272e-06,0.0010071768,-0.0010000031,-7.071044e-06,0.0
1.5205882504995782e-07,-0.0008690801,0.0006217082,-0.99696976,-5.146893e-05,-2.5,2.5,2.5,-0.0059174513,-0.001327963,2.5,-15.183333,13.476166,18.0,-18.0,0.0039971485,2.8517065e-06,-1.5295345e-06,1.0130365e-06,5.621804e-05,-0.0047276607,-3.476215e-07,2.3023556e-07,-0.0014083333,-0.0015183333,-0.0040004044,-2.7035226e-06,0.0066070156,-9.117814e-06,0.0064200396,0.61255294,-5.793867e-09,4.1447215e-09,-0.65630054,-0.033952035,-0.012607761,-0.0020065375,9.117814e-06,-0.00013075798,0.6559171,-0.032543696,-0.6237569,0.00011,-1.1056449e-06,-1.3731183e-06,0.0010000041,-0.011607758,0.01060742,0.0,-1.2638102e-06,-1.0992328e-06,0.0010065335,-0.0010000031,-6.414292e-06,0.0
1.5264706034995765e-07,-0.00090995897,0.0006487824,-0.99683374,-0.00020131032,-2.5,2.5,2.5,-0.00600547,-0.0014742836,2.5,-15.183333,13.488528,18.0,-18.0,0.003996438,3.5619464e-06,-1.5282072e-06,1.0121116e-06,5.3849555e-05,-0.0045199133,-3.4731983e-07,2.3002538e-07,-0.0014083333,-0.0015183333,-0.003999694,-3.4140269e-06,0.006605522,-9.092667e-06,0.0064259684,0.61311495,-6.066393e-09,4.3252157e-09,-0.65665835,-0.033952035,-0.012605615,-0.0020058153,9.092667e-06,-0.00012570359,0.65665835,-0.032543696,-0.62411463,0.00011,-1.1045372e-06,-1.3741665e-06,0.0010000041,-0.011605611,0.010605215,0.0,-1.2645418e-06,-1.0985428e-06,0.0010058113,-0.0010000031,-5.67864e-06,0.0
1.532352956499575e-07,-0.0009508016,0.0006758313,-0.996678,-0.00037081545,-2.5,2.5,2.5,-0.006113105,-0.0016402678,2.5,-15.183333,13.500336,18.0,-18.0,0.003995649,4.351002e-06,-1.5268193e-06,1.0111469e-06,5.1478946e-05,-0.0043119877,-3.470044e-07,2.2980612e-07,-0.0014083333,-0.0015183333,-0.0039989045,-4.2034007e-06,0.0066037658,-9.067517e-06,0.0064316425,0.61365163,-6.338677e-09,4.505542e-09,-0.6569904,-0.033952035,-0.012603127,-0.002005014,9.067517e-06,-0.00012064464,0.6569904,-0.032543696,-0.62444675,0.00011,-1.1034334e-06,-1.3752081e-06,0.0010000041,-0.011603124,0.010602671,0.0,-1.2652707e-06,-1.0978572e-06,0.0010050101,-0.0010000031,-4.864116e-06,0.0
1.5382353094995733e-07,-0.0009916063,0.0007028539,-0.9965026,-0.0005599777,-2.5,2.5,2.5,-0.0062403516,-0.0018259089,2.5,-15.183333,13.511587,18.0,-18.0,0.003994781,5.2188425e-06,-1.5253712e-06,1.0101422e-06,4.9106304e-05,-0.0041038916,-3.4667528e-07,2.2957778e-07,-0.0014083333,-0.0015183333,-0.003998036,-5.0716126e-06,0.006601748,-9.0423655e-06,0.0064370604,0.61416304,-6.6107084e-09,4.6856927e-09,-0.6572968,-0.033952035,-0.012600299,-0.0020041342,9.0423655e-06,-0.000115581315,0.6572968,-0.032543696,-0.6247531,0.00011,-1.1023334e-06,-1.3762431e-06,0.0010000041,-0.011600296,0.010599785,0.0,-1.2659971e-06,-1.0971759e-06,0.0010041301,-0.0010000031,-3.970753e-06,0.0
1.5441176624995716e-07,-0.0010323714,0.00072984904,-0.9963075,-0.0007687896,-2.5,2.5,2.5,-0.0063872044,-0.0020311996,2.5,-15.183333,13.522282,18.0,-18.0,0.0039938344,6.1654337e-06,-1.5238628e-06,1.0090976e-06,4.673172e-05,-0.0038956336,-3.4633246e-07,2.2934034e-07,-0.0014083333,-0.0015183333,-0.003997089,-6.018629e-06,0.0065994686,-9.017214e-06,0.006442223,0.6146492,-6.8824764e-09,4.8656603e-09,-0.6575774,-0.033952035,-0.012597131,-0.0020031754,9.017214e-06,-0.000110513814,0.6575774,-0.032543696,-0.62503374,0.00011,-1.1012372e-06,-1.3772715e-06,0.0010000041,-0.011597128,0.0105965575,0.0,-1.2667209e-06,-1.096499e-06,0.0010031714,-0.0010000031,-2.9985854e-06,0.0
1.55000001549957e-07,-0.0010730955,0.0007568158,-0.9960928,-0.000997243,-2.5,2.5,2.5,-0.0065536583,-0.002256132,2.5,-15.183333,13.532419,18.0,-18.0,0.0039928094,7.190738e-06,-1.5222945e-06,1.0080128e-06,4.4355293e-05,-0.0036872218,-3.4597602e-07,2.2909381e-07,-0.0014083333,-0.0015183333,-0.003996063,-7.0444125e-06,0.0065969275,-8.992064e-06,0.00644713,0.61511,-7.15397e-09,5.0454387e-09,-0.6578323,-0.033952035,-0.012593621,-0.002002138,8.992064e-06,-0.00010544235,0.6578323,-0.032543696,-0.62528867,0.00011,-1.1001449e-06,-1.3782933e-06,0.0010000041,-0.011593618,0.010592991,0.0,-1.267442e-06,-1.0958265e-06,0.0010021338,-0.0010000031,-1.947652e-06,0.0
1.5558823684995684e-07,-0.0011137767,0.00078375294,-0.9958584,-0.0012453287,-2.5,2.5,2.5,-0.006739706,-0.002500697,2.5,-15.183333,13.541999,18.0,-18.0,0.0039917054,8.294715e-06,-1.5206663e-06,1.0068879e-06,4.1977117e-05,-0.0034786644,-3.4560597e-07,2.2883816e-07,-0.0014083333,-0.0015183333,-0.0039949585,-8.1489225e-06,0.0065941247,-8.9669165e-06,0.0064517804,0.6155454,-7.4251783e-09,5.2250195e-09,-0.6580615,-0.033952035,-0.012589771,-0.0020010218,8.9669165e-06,-0.0001003671,0.6580615,-0.032543696,-0.62551785,0.00011,-1.0990566e-06,-1.3793085e-06,0.0010000041,-0.011589768,0.010589083,0.0,-1.2681606e-06,-1.0951586e-06,0.0010010175,-0.0010000031,-8.179938e-07,0.0
1.5617647214995667e-07,-0.0011544137,0.00081065955,-0.99560434,-0.0015130372,-2.5,2.5,2.5,-0.006945341,-0.002764885,2.5,-15.183333,13.551022,18.0,-18.0,0.0039905226,9.477321e-06,-1.5189785e-06,1.005723e-06,3.9597282e-05,-0.0032699697,-3.4522236e-07,2.285734e-07,-0.0014083333,-0.0015183333,-0.0039937748,-9.332115e-06,0.00659106,-8.941771e-06,0.0064561744,0.61595553,-7.696092e-09,5.404397e-09,-0.65826494,-0.033952035,-0.012585873,-0.002000118,8.941771e-06,-9.5288284e-05,0.65826494,-0.032543696,-0.6257213,0.00011,-1.0979724e-06,-1.3803169e-06,0.0010000041,-0.011585578,0.010584835,0.0,-1.2688764e-06,-1.0944952e-06,0.0010001139,-0.0010002943,3.903444e-07,0.0
1.567647074499565e-07,-0.0011950048,0.0008375344,-0.9953307,-0.001800358,-2.5,2.5,2.5,-0.0071705547,-0.003048686,2.5,-15.183333,13.559485,18.0,-18.0,0.0039892616,1.0738509e-05,-1.517231e-06,1.0045179e-06,3.7215883e-05,-0.0030611458,-3.4482522e-07,2.2829953e-07,-0.0014083333,-0.0015183333,-0.003992513,-1.0593945e-05,0.0065877344,-8.91663e-06,0.0064603123,0.6163402,-7.966698e-09,5.5835625e-09,-0.6584426,-0.033952035,-0.012582451,-0.0019999526,8.91663e-06,-9.020609e-05,0.65844256,-0.032543696,-0.6258989,0.00011,-1.096892e-06,-1.3813186e-06,0.0010000041,-0.011581048,0.010580247,0.0,-1.2695895e-06,-1.0938364e-06,0.0009999486,-0.0010014026,1.6773151e-06,0.0
1.5735294274995635e-07,-0.0012355483,0.00086437655,-0.99503744,-0.0021072794,-2.5,2.5,2.5,-0.007415338,-0.0033520884,2.5,-15.183333,13.56739,18.0,-18.0,0.003987922,1.2078231e-05,-1.5154243e-06,1.0032727e-06,3.4833014e-05,-0.002852201,-3.4441462e-07,2.2801652e-07,-0.0014083333,-0.0015183333,-0.003991172,-1.1934361e-05,0.006584147,-8.891494e-06,0.0064641936,0.6166996,-8.236989e-09,5.76251e-09,-0.6585945,-0.033952035,-0.0125790145,-0.002000034,8.891494e-06,-8.512074e-05,0.6585945,-0.032543696,-0.62605083,0.00011,-1.0958157e-06,-1.3823136e-06,0.0010000041,-0.0115761785,0.01057532,0.0,-1.2702998e-06,-1.0931822e-06,0.00100003,-0.0010028363,3.0428675e-06,0.0
1.5794117804995619e-07,-0.0012760427,0.0008911848,-0.9947245,-0.0024337897,-2.5,2.5,2.5,-0.007679682,-0.0036750806,2.5,-15.183333,13.574738,18.0,-18.0,0.0039865035,1.3496431e-05,-1.5135582e-06,1.0019874e-06,3.244877e-05,-0.0026431438,-3.439905e-07,2.277244e-07,-0.0014083333,-0.0015183333,-0.003989753,-1.3353311e-05,0.0065802988,-8.866363e-06,0.006467818,0.61703354,-8.506952e-09,5.941232e-09,-0.6587206,-0.033952035,-0.012575195,-0.001999994,8.866363e-06,-8.0032405e-05,0.6587206,-0.032543696,-0.62617695,0.00011,-1.0947435e-06,-1.3833018e-06,0.0010000041,-0.011570969,0.010570052,0.0,-1.2710074e-06,-1.0925324e-06,0.0009999899,-0.0010042269,4.486948e-06,0.0
1.5852941334995602e-07,-0.0013164864,0.0009179582,-0.99439204,-0.0027798759,-2.5,2.5,2.5,-0.007963576,-0.004017649,2.5,-15.183333,13.581525,18.0,-18.0,0.003985007,1.49930565e-05,-1.5116331e-06,1.0006619e-06,3.0063246e-05,-0.002433982,-3.4355298e-07,2.2742316e-07,-0.0014083333,-0.0015183333,-0.0039882553,-1.4850739e-05,0.00657619,-8.84124e-06,0.006471185,0.61734205,-8.776576e-09,6.119721e-09,-0.658821,-0.033952035,-0.012571175,-0.0020000138,8.84124e-06,-7.494131e-05,0.6588209,-0.032543696,-0.62627727,0.00011,-1.0936756e-06,-1.3842831e-06,0.0010000041,-0.011565419,0.010564445,0.0,-1.271712e-06,-1.0918875e-06,0.0010000096,-0.0010057559,6.009499e-06,0.0
